"Placement State","Nationality","Placement City","CY 2010","CY 2011","CY 2012","CY 2013","CY 2014","CY 2015","CY 2016","CY 2017","CY 2018","CY 2019","CY 2020","center"
"New York","Ukraine","Staten Island","0","1","0","0","0","0","0","0","0","0","0","[-74.1496,40.5834]"
"New York","Iran","Sunnyside","0","0","0","2","0","0","0","0","0","0","0","[-73.9354,40.7398]"
"New York","Afghanistan","Syracuse","0","7","11","8","12","5","71","15","7","3","0","[-76.1474,43.0481]"
"New York","Bhutan","Syracuse","231","342","284","233","238","106","121","56","9","0","3","[-76.1474,43.0481]"
"New York","Burma","Syracuse","244","253","191","216","191","185","76","27","21","48","17","[-76.1474,43.0481]"
"New York","Burundi","Syracuse","23","0","6","0","3","25","14","9","5","12","1","[-76.1474,43.0481]"
"New York","Cameroon","Syracuse","0","0","0","0","0","0","0","0","0","1","0","[-76.1474,43.0481]"
"New York","Central African Republic","Syracuse","0","14","14","16","2","6","16","3","3","7","3","[-76.1474,43.0481]"
"New York","China","Syracuse","1","4","0","0","0","0","1","1","1","0","0","[-76.1474,43.0481]"
"New York","Colombia","Syracuse","0","0","0","0","0","0","0","0","0","0","5","[-76.1474,43.0481]"
"New York","Congo","Syracuse","0","0","0","1","0","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Cuba","Syracuse","16","2","23","23","26","18","1","0","0","0","0","[-76.1474,43.0481]"
"New York","Dem. Rep. Congo","Syracuse","71","3","10","17","70","207","376","66","116","157","35","[-76.1474,43.0481]"
"New York","Eritrea","Syracuse","43","24","13","20","6","33","12","22","19","15","8","[-76.1474,43.0481]"
"New York","Ethiopia","Syracuse","6","5","13","23","5","5","27","3","7","0","0","[-76.1474,43.0481]"
"New York","Iran","Syracuse","1","5","3","2","1","4","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Iraq","Syracuse","104","39","75","143","147","55","89","26","0","3","1","[-76.1474,43.0481]"
"New York","Ivory Coast","Syracuse","0","0","0","0","2","0","3","0","0","2","0","[-76.1474,43.0481]"
"New York","Jordan","Syracuse","0","0","0","0","0","0","1","0","0","0","0","[-76.1474,43.0481]"
"New York","Kazakhstan","Syracuse","0","0","0","0","0","4","2","0","0","0","0","[-76.1474,43.0481]"
"New York","Kuwait","Syracuse","0","0","0","0","1","1","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Liberia","Syracuse","7","2","0","0","0","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Moldova","Syracuse","0","0","0","0","2","6","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Nepal","Syracuse","0","0","1","4","1","0","2","0","0","0","1","[-76.1474,43.0481]"
"New York","Niger","Syracuse","0","0","4","0","0","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Norway","Syracuse","0","0","0","0","0","0","1","0","0","0","0","[-76.1474,43.0481]"
"New York","Pakistan","Syracuse","4","0","2","0","0","0","22","0","0","0","0","[-76.1474,43.0481]"
"New York","Republic of South Sudan","Syracuse","0","0","0","0","0","5","11","0","0","0","0","[-76.1474,43.0481]"
"New York","Russia","Syracuse","0","0","0","0","0","0","0","4","0","0","0","[-76.1474,43.0481]"
"New York","Rwanda","Syracuse","0","3","2","2","0","7","3","2","0","0","0","[-76.1474,43.0481]"
"New York","Senegal","Syracuse","1","0","0","0","0","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Somalia","Syracuse","115","99","124","202","237","303","301","50","0","9","5","[-76.1474,43.0481]"
"New York","Sri Lanka (Ceylon)","Syracuse","0","0","0","0","1","0","0","0","2","0","0","[-76.1474,43.0481]"
"New York","Sudan","Syracuse","8","20","23","29","12","24","21","6","0","13","0","[-76.1474,43.0481]"
"New York","Syria","Syracuse","0","0","1","0","2","18","250","76","0","27","15","[-76.1474,43.0481]"
"New York","Thailand","Syracuse","0","1","0","0","0","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Uganda","Syracuse","0","0","0","5","0","7","0","1","1","0","3","[-76.1474,43.0481]"
"New York","Ukraine","Syracuse","4","4","5","0","13","11","34","34","23","57","20","[-76.1474,43.0481]"
"New York","Vietnam","Syracuse","3","0","0","0","0","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Yemen","Syracuse","0","0","0","0","2","0","0","0","0","0","0","[-76.1474,43.0481]"
"New York","Iraq","Tonawanda","0","2","0","2","3","0","9","0","0","0","0","[-78.8784,43.0207]"
"New York","Palestine","Tonawanda","0","0","7","1","0","0","0","0","0","0","0","[-78.8784,43.0207]"
"New York","Ukraine","Tonawanda","0","0","0","0","0","0","0","0","0","4","0","[-78.8784,43.0207]"
"New York","Burma","Troy","5","0","0","2","0","3","0","0","0","0","0","[-73.6918,42.7284]"
"New York","Iraq","Troy","11","0","0","0","1","0","6","0","0","0","0","[-73.6918,42.7284]"
"New York","Somalia","Troy","3","0","0","0","0","0","0","0","0","0","0","[-73.6918,42.7284]"
"New York","Ukraine","Troy","0","0","0","0","0","4","0","2","0","1","0","[-73.6918,42.7284]"
"New York","El Salvador","Uniondale","0","0","0","0","0","0","1","0","1","0","0","[-73.5929,40.7004]"
"New York","Belarus","Utica","10","5","0","0","6","9","3","12","10","0","0","[-75.2327,43.1009]"
"New York","Bhutan","Utica","48","78","62","57","42","21","16","11","0","0","0","[-75.2327,43.1009]"
"New York","Burma","Utica","288","243","250","302","243","300","237","52","73","126","32","[-75.2327,43.1009]"
"New York","Cambodia","Utica","0","0","0","12","5","0","0","0","0","1","0","[-75.2327,43.1009]"
"New York","Chad","Utica","0","0","0","4","0","0","0","1","0","0","0","[-75.2327,43.1009]"
"New York","Dem. Rep. Congo","Utica","9","0","0","0","0","0","32","29","23","4","5","[-75.2327,43.1009]"
"New York","El Salvador","Utica","0","0","0","0","0","0","4","0","0","0","0","[-75.2327,43.1009]"
"New York","Iraq","Utica","36","9","19","17","10","12","22","0","0","0","2","[-75.2327,43.1009]"
"New York","Kazakhstan","Utica","0","0","0","0","0","0","0","1","0","0","0","[-75.2327,43.1009]"
"New York","Liberia","Utica","0","2","0","0","0","0","0","0","0","0","0","[-75.2327,43.1009]"
"New York","Moldova","Utica","0","0","0","0","0","0","0","3","0","3","0","[-75.2327,43.1009]"
"New York","Palestine","Utica","52","0","10","4","7","0","8","0","0","0","0","[-75.2327,43.1009]"
"New York","Republic of South Sudan","Utica","0","0","0","0","0","0","0","7","0","0","0","[-75.2327,43.1009]"
"New York","Russia","Utica","4","0","0","11","10","0","0","15","1","0","0","[-75.2327,43.1009]"
"New York","Somalia","Utica","5","0","15","33","36","37","42","14","0","0","0","[-75.2327,43.1009]"
"New York","Sudan","Utica","5","8","20","35","13","15","34","10","1","8","0","[-75.2327,43.1009]"
"New York","Syria","Utica","0","0","0","0","0","1","10","14","0","0","0","[-75.2327,43.1009]"
"New York","Thailand","Utica","0","0","0","0","0","2","0","0","0","0","0","[-75.2327,43.1009]"
"New York","Ukraine","Utica","4","8","13","3","12","20","23","24","61","59","21","[-75.2327,43.1009]"
"New York","Vietnam","Utica","4","3","0","0","0","0","3","0","0","0","0","[-75.2327,43.1009]"
"New York","Cuba","Valley Cottage","0","4","0","0","0","0","0","0","0","0","0","[-73.9554,41.1182]"
"New York","El Salvador","Valley Stream","0","0","0","0","0","0","0","1","0","0","0","[-73.7085,40.6643]"
"New York","Iraq","Vestal","0","0","0","0","0","6","0","0","0","0","0","[-76.0538,42.0851]"
"New York","Uzbekistan","Vestal","0","0","0","0","0","0","0","4","0","0","0","[-76.0538,42.0851]"
"New York","Iraq","Victor","0","0","0","0","4","0","0","0","0","0","0","[-77.4089,42.9826]"
"New York","Pakistan","Victor","0","0","0","0","0","0","1","0","0","0","0","[-77.4089,42.9826]"
"New York","Ukraine","Warners","0","0","0","0","3","0","0","0","0","0","0","[-76.3291,43.0853]"
"New York","Iraq","Waterford","0","1","0","0","0","0","0","0","0","0","0","[-73.6812,42.7926]"
"New York","Iraq","Watertown","0","2","2","0","0","8","0","0","0","0","0","[-75.9108,43.9748]"
"New York","Afghanistan","Watervliet","0","0","0","10","12","10","10","7","3","33","0","[-73.7012,42.7301]"
"New York","Ukraine","Watervliet","0","0","0","0","0","0","0","0","0","8","0","[-73.7012,42.7301]"
"New York","Burma","Webster","0","0","3","0","0","0","0","0","0","0","0","[-77.43,43.2123]"
"New York","Iraq","Webster","0","0","0","0","0","0","1","0","0","0","0","[-77.43,43.2123]"
"New York","Ukraine","Webster","0","0","4","0","0","7","3","13","16","5","4","[-77.43,43.2123]"
"New York","Pakistan","West Babylon","0","0","0","0","0","0","5","0","0","0","0","[-73.3543,40.7182]"
"New York","El Salvador","West Hempstead","0","0","0","0","0","0","0","4","0","0","0","[-73.6501,40.7048]"
"New York","Bhutan","West Henrietta","0","0","0","0","0","7","0","0","0","0","0","[-77.6617,43.0401]"
"New York","Ethiopia","West Henrietta","1","0","0","0","0","0","0","0","0","0","0","[-77.6617,43.0401]"
"New York","Russia","West Henrietta","0","0","0","0","0","0","0","0","0","5","0","[-77.6617,43.0401]"
"New York","El Salvador","West Nyack","0","0","0","0","0","0","1","0","0","0","0","[-73.9729,41.0965]"
"New York","Afghanistan","Westbury","0","0","5","0","0","0","0","0","0","0","0","[-73.5876,40.7557]"
"New York","El Salvador","Westbury","0","0","0","0","0","0","2","4","0","0","0","[-73.5876,40.7557]"
"New York","Sri Lanka (Ceylon)","Westbury","0","0","0","1","0","0","0","0","0","0","0","[-73.5876,40.7557]"
"New York","Cuba","White Plains","0","0","2","0","0","0","0","0","0","0","0","[-73.7629,41.034]"
"New York","Syria","White Plains","0","0","0","0","0","0","0","5","0","0","0","[-73.7629,41.034]"
"New York","Ukraine","White Plains","0","0","0","0","0","0","0","3","0","0","0","[-73.7629,41.034]"
"New York","Iraq","Whitestone","4","0","0","0","0","0","0","0","0","0","0","[-73.8185,40.7945]"
"New York","Iran","Williamsville","0","0","1","0","0","0","1","0","0","0","0","[-78.7377,42.9638]"
"New York","Ukraine","Williamsville","0","0","0","0","0","0","0","0","3","0","0","[-78.7377,42.9638]"
"New York","El Salvador","Woodhaven","0","0","0","0","0","0","0","1","0","0","0","[-73.8579,40.6893]"
"New York","Bhutan","Woodside","2","9","0","0","0","0","0","0","0","0","0","[-73.9054,40.7454]"
"New York","Liberia","Woodside","1","0","0","0","0","0","0","0","0","0","0","[-73.9054,40.7454]"
"New York","El Salvador","Wyandanch","0","0","0","0","0","0","0","1","0","0","0","[-73.3604,40.754]"
"New York","Cuba","Yonkers","0","0","0","2","0","0","0","0","0","0","0","[-73.8987,40.9312]"
"New York","El Salvador","Yonkers","0","0","0","0","0","0","0","0","2","0","0","[-73.8987,40.9312]"
"New York","Honduras","Yonkers","0","0","0","0","0","0","2","0","0","0","0","[-73.8987,40.9312]"
"New York","Iraq","Yonkers","1","5","4","5","0","0","0","0","0","0","0","[-73.8987,40.9312]"
"New York","Ukraine","Yonkers","0","3","0","0","0","0","0","0","0","0","0","[-73.8987,40.9312]"
"North Carolina","Iran","Apex","0","0","0","2","1","0","0","0","0","0","0","[-78.8506,35.7325]"
"North Carolina","Cuba","Archdale","0","0","0","0","0","3","0","0","0","0","0","[-79.0546133,35.8417015]"
"North Carolina","Moldova","Arden","0","0","0","0","0","0","0","0","0","2","0","[-82.5165,35.4662]"
"North Carolina","Iraq","Asheboro","0","0","4","9","3","0","0","0","0","0","0","[-79.8136,35.7079]"
"North Carolina","Belarus","Asheville","0","0","0","0","0","0","0","0","7","0","0","[-82.554,35.6009]"
"North Carolina","Burma","Asheville","0","0","0","4","0","0","0","0","0","0","0","[-82.554,35.6009]"
"North Carolina","Cuba","Asheville","0","0","0","1","0","0","0","0","0","0","0","[-82.554,35.6009]"
"North Carolina","El Salvador","Asheville","0","0","0","0","0","0","0","0","4","0","0","[-82.554,35.6009]"
"North Carolina","Eritrea","Asheville","0","0","0","2","0","0","0","0","0","0","0","[-82.554,35.6009]"
"North Carolina","Iraq","Asheville","0","0","0","4","0","0","0","0","0","0","0","[-82.554,35.6009]"
"North Carolina","Kazakhstan","Asheville","0","1","0","0","0","0","0","0","0","0","0","[-82.554,35.6009]"
"North Carolina","Moldova","Asheville","22","12","4","0","14","1","21","3","1","25","8","[-82.554,35.6009]"
"North Carolina","Russia","Asheville","0","0","0","0","0","0","0","1","0","0","3","[-82.554,35.6009]"
"North Carolina","Sudan","Asheville","0","0","0","2","0","0","0","0","0","0","0","[-82.554,35.6009]"
"North Carolina","Ukraine","Asheville","10","8","10","0","7","16","74","33","44","29","12","[-82.554,35.6009]"
"North Carolina","Ukraine","Ashville","0","0","0","0","0","0","4","0","0","0","0","[-82.554,35.6009]"
"North Carolina","Moldova","Bessemer City","0","0","0","0","0","0","2","0","0","0","0","[-81.284,35.2849]"
"North Carolina","Dem. Rep. Congo","Boone","0","0","0","0","3","0","0","0","0","0","0","[-81.6746,36.2168]"
"North Carolina","Ethiopia","Browns Summit","0","0","0","0","0","0","0","0","0","0","1","[-79.7136,36.2126]"
"North Carolina","Iraq","Browns Summit","0","0","0","0","3","0","0","0","0","0","0","[-79.7136,36.2126]"
"North Carolina","Iran","Burlington","0","0","0","2","5","1","0","0","0","0","0","[-79.4378,36.0957]"
"North Carolina","Iraq","Burlington","0","0","0","0","0","6","0","0","0","0","0","[-79.4378,36.0957]"
"North Carolina","Moldova","Candler","0","0","0","0","0","0","0","7","0","0","0","[-82.6929,35.5365]"
"North Carolina","Russia","Candler","0","0","1","0","0","0","0","0","0","0","0","[-82.6929,35.5365]"
"North Carolina","Ukraine","Candler","0","5","2","0","0","0","15","0","14","9","6","[-82.6929,35.5365]"
"North Carolina","Burma","Carrboro","21","19","29","25","39","20","26","3","0","3","0","[-79.0753,35.9101]"
"North Carolina","Dem. Rep. Congo","Carrboro","0","0","4","0","0","0","2","0","0","0","0","[-79.0753,35.9101]"
"North Carolina","Eritrea","Cary","0","3","0","2","0","0","0","0","0","0","0","[-78.7812,35.7883]"
"North Carolina","Iran","Cary","0","0","0","0","1","0","0","0","0","0","0","[-78.7812,35.7883]"
"North Carolina","Iraq","Cary","3","0","0","0","0","0","0","0","0","0","0","[-78.7812,35.7883]"
"North Carolina","Pakistan","Cary","0","0","0","0","0","0","0","0","3","0","0","[-78.7812,35.7883]"
"North Carolina","Syria","Cary","0","0","0","0","0","0","10","0","0","0","0","[-78.7812,35.7883]"
"North Carolina","Vietnam","Cary","0","0","6","0","0","3","0","0","0","0","0","[-78.7812,35.7883]"
"North Carolina","Burma","Chapel Hill","6","26","20","23","32","39","18","4","0","2","0","[-79.0558,35.9132]"
"North Carolina","Dem. Rep. Congo","Chapel Hill","7","0","0","0","0","0","0","4","0","22","0","[-79.0558,35.9132]"
"North Carolina","Iran","Chapel Hill","0","2","0","0","0","1","0","0","0","0","0","[-79.0558,35.9132]"
"North Carolina","Iraq","Chapel Hill","0","0","5","0","1","3","4","0","0","0","0","[-79.0558,35.9132]"
"North Carolina","Nepal","Chapel Hill","0","0","0","0","0","0","0","1","0","0","0","[-79.0558,35.9132]"
"North Carolina","Russia","Chapel Hill","0","0","0","0","0","0","1","0","0","0","0","[-79.0558,35.9132]"
"North Carolina","Afghanistan","Charlotte","3","0","0","0","0","5","17","9","0","8","1","[-80.8431,35.2271]"
"North Carolina","Bhutan","Charlotte","271","276","348","195","225","157","136","92","10","0","0","[-80.8431,35.2271]"
"North Carolina","Burma","Charlotte","213","191","176","253","272","367","181","75","63","111","11","[-80.8431,35.2271]"
"North Carolina","Central African Republic","Charlotte","0","0","0","0","5","0","0","0","0","2","0","[-80.8431,35.2271]"
"North Carolina","Colombia","Charlotte","0","0","0","0","0","0","1","2","0","0","0","[-80.8431,35.2271]"
"North Carolina","Cuba","Charlotte","37","10","8","27","17","4","0","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Dem. Rep. Congo","Charlotte","12","0","9","5","22","45","97","34","25","46","20","[-80.8431,35.2271]"
"North Carolina","Egypt","Charlotte","0","0","0","0","0","0","0","2","0","0","0","[-80.8431,35.2271]"
"North Carolina","El Salvador","Charlotte","0","0","0","0","0","2","11","9","20","2","3","[-80.8431,35.2271]"
"North Carolina","Eritrea","Charlotte","14","8","7","10","13","12","13","18","9","14","0","[-80.8431,35.2271]"
"North Carolina","Ethiopia","Charlotte","0","3","0","0","0","4","5","2","0","0","4","[-80.8431,35.2271]"
"North Carolina","Guatemala","Charlotte","0","0","0","0","0","0","0","0","0","2","12","[-80.8431,35.2271]"
"North Carolina","Honduras","Charlotte","0","0","0","0","0","0","2","8","2","0","0","[-80.8431,35.2271]"
"North Carolina","Iran","Charlotte","9","1","1","3","1","8","10","1","0","0","0","[-80.8431,35.2271]"
"North Carolina","Iraq","Charlotte","59","6","17","38","57","13","39","11","0","1","4","[-80.8431,35.2271]"
"North Carolina","Kuwait","Charlotte","9","0","0","0","0","0","0","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Laos","Charlotte","8","0","0","0","0","0","0","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Liberia","Charlotte","2","0","0","0","0","0","0","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Moldova","Charlotte","0","4","5","0","0","0","0","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Nepal","Charlotte","0","0","0","1","0","1","0","0","0","1","0","[-80.8431,35.2271]"
"North Carolina","Pakistan","Charlotte","0","0","0","0","0","0","0","0","0","3","0","[-80.8431,35.2271]"
"North Carolina","Republic of South Sudan","Charlotte","0","0","0","0","0","0","7","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Russia","Charlotte","4","3","4","2","0","0","0","5","0","0","0","[-80.8431,35.2271]"
"North Carolina","Rwanda","Charlotte","0","0","0","0","0","0","1","0","3","0","0","[-80.8431,35.2271]"
"North Carolina","Sierra Leone","Charlotte","1","0","0","0","0","0","0","0","0","0","0","[-80.8431,35.2271]"
"North Carolina","Somalia","Charlotte","11","9","5","22","36","26","56","15","0","0","0","[-80.8431,35.2271]"
"North Carolina","Sri Lanka (Ceylon)","Charlotte","0","0","0","1","0","0","0","0","2","1","2","[-80.8431,35.2271]"
"North Carolina","Sudan","Charlotte","0","0","7","4","0","8","1","4","0","0","1","[-80.8431,35.2271]"
"North Carolina","Syria","Charlotte","0","0","0","0","0","7","127","44","0","10","9","[-80.8431,35.2271]"
"North Carolina","Ukraine","Charlotte","0","0","0","0","0","0","3","0","13","28","0","[-80.8431,35.2271]"
